Latitude,Longitude,id,address,Flashed,Flashable
48.860382,2.364672,PA_0503,74 rue de Turenne,False,True
48.857714,2.35837,PA_0504,52 rue des Rosiers,True,True
48.859788,2.362908,PA_0505,12 rue de Thorigny,False,True
48.866887,2.349292,PA_0506,square Pierre Lazareff,False,True
48.875379,2.369037,PA_0507,21 rue Juliette Dodu,False,True
48.861702,2.344175,PA_0508,9 rue des Prouvaires,False,True
48.853266,2.370649,PA_0510,place de la Bastille,True,True
48.864153,2.296905,PA_0514,Palais de Tokyo,False,True
48.848534,2.393914,PA_0515,278 rue du Faubourg Saint-Antoine,True,True
48.870172,2.395543,PA_0516,129-133 rue de MÃ©nilmontant,False,True
48.86167,2.36546,PA_0517,13 rue Froissart,False,True
48.835546,2.494696,PA_0520,viaduc rue Jacques KablÃ©,False,True
48.875538,2.399825,PA_0521,cimetiÃ¨re de Belleville,False,True
48.866379,2.369036,PA_0522,Square Jules Ferry,False,True
48.852787,2.353224,PA_0523,face au 4 rue Jean du Bellay,False,True
48.826905,2.508885,PA_0524,244 avenue du GÃ©nÃ©ral de Gaulle,False,True
48.859482,2.352759,PA_0525,16 rue Saint-Merri,True,True
48.860432,2.487126,PA_0526,au croisement de l'A86 et de la ligne de RER E,False,True
48.833181,2.366221,PA_0527,74 rue Dunois,False,True
48.850632,2.34756,PA_0528,13 rue des Anglais,False,True
48.849394,2.351715,PA_0529,15 rue de Pontoise,False,True
48.873512,2.388421,PA_0530,83 rue de la Mare,False,True
48.87015,2.395348,PA_0531,129 rue de MÃ©nilmontant,False,True
48.900816,2.343811,PA_0533,sous le pÃ©riph' porte de Cligancourt,False,True
48.8646,2.2967,PA_0534,entrÃ©e du Palais de Tokyo,False,True
48.855303,2.39992,PA_0535,37 rue de Terre Neuve,False,True
48.83952,2.38871,PA_0536,7 rue de la Planchette,True,True
48.86626,2.38281,PA_0537,piscine de l'Espace Form,False,True
48.862014,2.354191,PA_0539,30 rue Beaubourg dans la cour,False,True
48.8682,2.38131,PA_0540,impasse Questre,False,True
48.843367,2.379208,PA_0542,5 rue de Rambouillet,False,True
48.832575,2.370989,PA_0543,1 rue Duchefdelaville,False,True
48.86761,2.39659,PA_0545,62 rue Villiers de l'Isle Adam,False,True
48.831983,2.39717,PA_0546,320bis rue de Charenton,False,True
48.873155,2.381651,PA_0547,place FrÃ©hel,False,True
48.870979,2.373844,PA_0548,103 rue du Faubourg du Temple,False,True
48.873262,2.358945,PA_0549,54 rue des Vinaigriers,False,True
48.85482,2.3366,PA_0550,8 rue de l'Ã‰chaudÃ©,True,True
48.865235,2.411501,PA_0551,1 avenue Ibsen,False,True
48.871768,2.330301,PA_0552,3 rue Auber,False,True
48.881482,2.339937,PA_0553,74 rue des Martyrs,True,True
48.843257,2.391561,PA_0554,101 rue de Reuilly,False,True
48.854589,2.368784,PA_0555,11 boulevard Beaumarchais,False,True
48.851905,2.349057,PA_0556,2 rue de l'HÃ´tel Colbert,True,True
48.841544,2.341198,PA_0557,282 rue Saint-Jacques,False,True
48.838579,2.39589,PA_0558,45 rue de la BrÃ¨che aux Loups,False,True
48.83874,2.396419,PA_0559,1 rue Raoul,False,True
48.86858,2.27404,PA_0560,65 boulevard Flandrin,False,True
48.892412,2.339938,PA_0562,27 rue du Ruisseau,False,True
48.862193,2.337129,PA_0563,2 place du Palais Royal,True,True
48.881076,2.361865,PA_0565,3 rue Philippe de Girard,False,True
48.859867,2.388514,PA_0566,181 rue de la Roquette,False,True
48.876023,2.402223,PA_0567,117 rue Haxo,False,True
48.879885,2.35878,PA_0568,2 rue de l'Aqueduc,False,True
48.816851,2.442683,PA_0569,passerelle de Charentonneau,False,True
48.8553,2.3595,PA_0570,82 rue FranÃ§ois Miron,True,True
48.84726,2.36746,PA_0571,10 boulevard de la Bastille,True,True
48.856483,2.357385,PA_0572,27 rue du Roi de Sicile,True,True
48.829989,2.493827,PA_0574,avenue Pierre Brossolette,False,True
48.861596,2.363004,PA_0575,22 rue de Poitou,False,True
48.862441,2.335272,PA_0576,2 place du Carrousel,False,True
48.873222,2.389838,PA_0577,5 rue Levert,False,True
48.845263,2.311836,PA_0578,3 place Henri Queuille,False,True
48.862527,2.334869,PA_0579,entrÃ©e nord-ouest du Carrousel,False,True
48.85795,2.35288,PA_0580,59 rue de la Verrerie,True,True
48.862465,2.335164,PA_0581,entrÃ©e nord-est du Carrousel,False,True
48.866571,2.3357,PA_0582,14 rue Villedo,True,True
48.877746,2.326297,PA_0583,2 impasse d'Amsterdam,True,True
48.877251,2.326795,PA_0584,17 rue d'Amsterdam,False,True
48.861338,2.353407,PA_0585,mÃ©tro Rambuteau,True,True
48.859193,2.367439,PA_0586,89 boulevard Beaumarchais,True,True
48.852634,2.363238,PA_0588,5 rue Charles V,False,True
48.874413,2.386179,PA_0589,1 rue Melingue,False,True
48.863723,2.349401,PA_0590,17 rue Ã‰tienne Marcel,True,True
48.869106,2.372997,PA_0591,villa du Clos de Malvert,False,True
48.84908,2.33412,PA_0592,19 rue FÃ©rou,True,True
48.836438,2.278256,PA_0593,place Balard sous la Petite Ceinture,False,True
48.836677,2.278782,PA_0594,place Balard,True,True
48.837935,2.281867,PA_0595,183 rue de Lourmel,True,True
48.843339,2.295586,PA_0596,85 rue de la Croix Nivert,False,True
48.849209,2.297638,PA_0597,mÃ©tro La Motte-Picquet-Grenelle,False,True
48.8572,2.310167,PA_0598,1 avenue de la Motte-Picquet,False,True
48.886784,2.384861,PA_0599,2 rue de l'Ourcq,False,True
48.886487,2.396877,PA_0600,entrÃ©e du tunnel de la porte Chaumont,True,True
48.859886,2.485377,PA_0601,A86 Ã  l'angle du stade Pierre de Coubertin,False,True
48.873826,2.385557,PA_0602,cour de la MÃ©tairie,True,True
48.846707,2.387123,PA_0604,36 rue Erard,False,True
48.884387,2.34245,PA_0605,1 place Suzanne Valadon,False,True
48.867182,2.344938,PA_0606,39 rue d'Aboukir,False,True
48.883487,2.341899,PA_0607,48 rue d'Orsel,False,True
48.820142,2.484218,PA_0608,1 avenue du GÃ©nÃ©ral de Gaulle,False,True
48.884224,2.359716,PA_0609,35 boulevard de la Chapelle,False,True
48.861698,2.400375,PA_0610,passage Stendhal,False,True
48.961187,2.473746,PA_0611,boulevard Georges Braque,False,True
48.858923,2.352351,PA_0612,14 rue du Renard,True,True
48.816267,2.361211,PA_0613,derriÃ¨re un poteau Ã  l'entrÃ©e d'un tunnel,False,True
48.826254,2.298492,PA_0614,bretelle de pÃ©riphÃ©rique Porte Brancion,False,True
48.85257,2.376714,PA_0615,17 passage de la Bonne Graine,True,True
48.877728,2.288333,PA_0616,31 place Saint-Ferdinand,True,True
48.880365,2.292817,PA_0617,14 rue Pierre Demours,True,True
48.880564,2.29294,PA_0618,15 rue Pierre Demours,True,True
48.882618,2.30578,PA_0619,47 rue Cardinet,True,True
48.87046,2.38677,PA_0620,escalier menant vers le passage Piat,False,True
48.888993,2.396147,PA_0621,porte de Pantin,True,True
48.835582,2.412255,PA_0622,au pied du 18 boulevard de la Guyane,False,True
48.827254,2.385989,PA_0623,porte de la Gare cÃ´tÃ© Ivry,False,True
48.851942,2.328452,PA_0624,10 rue de SÃ¨vres,False,True
48.837111,2.296615,PA_0626,200 rue de la Convention,False,True
48.843542,2.325509,PA_0629,impasse Robiquet,True,True
48.857442,2.318064,PA_0630,30 rue de Martignac,True,True
48.872847,2.331371,PA_0631,entrÃ©e Nord de l'OpÃ©ra,False,True
48.852136,2.342636,PA_0634,10 rue Hautefeuille,True,True
48.84873,2.332644,PA_0635,21 rue de Vaugirard,True,True
48.847975,2.351684,PA_0636,32 rue de Poissy,True,True
48.855987,2.366663,PA_0637,22 place des Vosges,True,True
48.864746,2.353433,PA_0638,79 rue des Gravilliers,False,True
48.88667,2.338443,PA_0639,122 rue Lepic,False,True
48.886268,2.337896,PA_0641,2 rue d'Orchampt,False,True
48.885997,2.338538,PA_0642,46 rue Berthe,False,True
48.884576,2.337857,PA_0643,21 rue des Abbesses,False,True
48.886213,2.344091,PA_0644,2 rue Lamarck,False,True
48.879724,2.400606,PA_0645,rue Charles Monselet,False,True
48.827974,2.304927,PA_0646,porte de Vanves,False,True
48.889471,2.336834,PA_0647,66 rue Caulaincourt,False,True
48.868227,2.401491,PA_0648,mÃ©tro Pelleport,False,True
48.882785,2.389945,PA_0649,1 rue Gaston Pinot,False,True
48.847517,2.268078,PA_0650,1 rue Desaugiers,False,True
48.867162,2.283506,PA_0651,52 rue Saint-Didier,False,True
48.865032,2.282824,PA_0652,25 rue des Sablons,False,True
48.871372,2.309827,PA_0653,33 rue du ColisÃ©e,False,True
48.862195,2.363702,PA_0655,34 rue Debelleyme,False,True
48.89589,2.3395,PA_0656,112bis rue Championnet,False,True
48.88318,2.371115,PA_0657,3 avenue Jean JaurÃ¨s,False,True
48.871633,2.404115,PA_0658,mÃ©tro Saint-Fargeau,False,True
48.894157,2.332085,PA_0659,194 rue Championnet,False,True
48.883433,2.314096,PA_0660,46 rue de LÃ©vis,True,True
48.885168,2.302939,PA_0661,41 rue AmpÃ¨re,False,True
48.881089,2.289603,PA_0663,25 rue Guersant,True,True
48.87718,2.29226,PA_0664,31 rue des Acacias,True,True
48.86556,2.285567,PA_0665,127 rue de Lauriston,False,True
48.852895,2.28643,PA_0666,face au 29 quai de grenelle,False,True
48.823602,2.36211,PA_0667,64 avenue de Choisy,False,True
48.866368,2.380604,PA_0668,26 avenue Jean Aicard,False,True
48.898293,2.35365,PA_0669,pont ferroviaire de la porte des Poissonniers,False,True
48.874863,2.382439,PA_0670,17 rue de l'Ã‰querre,False,True
48.876522,2.378205,PA_0671,54 avenue Bolivar,False,True
48.864357,2.381662,PA_0672,1 avenue Jean Aicard,False,True
48.85358,2.338324,PA_0673,1 rue de l'Ancienne ComÃ©die,True,True
48.840239,2.315487,PA_0674,passage Alexandre,False,True
48.827125,2.325317,PA_0675,1bis rue Friant,False,True
48.854694,2.336777,PA_0677,46 rue de Seine,True,True
48.857238,2.336413,PA_0678,6 rue de Seine,False,True
48.840425,2.349749,PA_0679,1 rue de l'ArbalÃ¨te,True,True
48.868496,2.388493,PA_0680,4 rue de la Mare,False,True
48.855447,2.362038,PA_0681,10 rue d'Ormesson,True,True
48.856802,2.362962,PA_0682,21 rue des Francs-Bourgeois,True,True
48.865832,2.370005,PA_0683,132 boulevard Richard Lenoir,False,True
48.840199,2.359213,PA_0684,23bis rue Poliveau,False,True
48.85823,2.48817,PA_0685,sortie 18 de l'A86,False,True
48.828627,2.399139,PA_0686,1 rue Marius Delcher,False,True
48.901307,2.342903,PA_0690,12 rue Jean-Henri Fabre,False,True
48.85038,2.26577,PA_0691,1 rue Rafflet,False,True
48.854442,2.265482,PA_0692,24 rue du Docteur Blanche,False,True
48.848932,2.266419,PA_0693,15 rue Pierre GuÃ©rin,False,True
48.848773,2.2634,PA_0694,26 rue Poussin,False,True
48.852472,2.267952,PA_0695,1 rue Jasmin,False,True
48.861165,2.363171,PA_0696,9 rue Debellyeme,False,True
48.853908,2.369859,PA_0697,14 boulevard Richard Lenoir,False,True
48.855118,2.37208,PA_0698,10 rue Saint-Sabin,False,True
48.85736,2.40393,PA_0699,127 rue des PyrÃ©nÃ©es,False,True
48.852469,2.406015,PA_0700,65 rue des PyrÃ©nÃ©es,False,True
48.85402,2.38187,PA_0701,1 rue Godefroy Cavaignac,False,True
48.853809,2.38185,PA_0702,98 rue de Charonne,False,True
48.853172,2.377438,PA_0703,47 rue de Charonne,True,True
48.852243,2.365003,PA_0704,17 rue de la Cerisaie,False,True
48.825532,2.374785,PA_0705,32 rue de Patay,True,True
48.830642,2.367399,PA_0706,42 villa Auguste Blanqui,False,True
48.85343,2.36409,PA_0707,17 rue Beautreillis,False,True
48.875696,2.381437,PA_0708,11 passage Gauthier,False,True
48.852983,2.366907,PA_0710,7 rue de LesdiguiÃ¨res,False,True
48.855854,2.367249,PA_0711,27 rue des Tournelles,True,True
48.880354,2.353532,PA_0712,20 rue de Dunkerque,False,True
48.869021,2.358775,PA_0713,1 rue Taylor,False,True
48.826486,2.378769,PA_0714,25 rue Watt,True,True
48.857119,2.395469,PA_0715,3 CitÃ© Aubry,False,True
48.856953,2.398039,PA_0717,2 rue des Orteaux,False,True
48.855747,2.378545,PA_0718,39 rue Basfroi,False,True
48.85859,2.3802,PA_0719,1 rue Camille Desmoulins,False,True
48.86022,2.347488,PA_0720,19 rue de la Ferronnerie,True,True
48.862132,2.356246,PA_0722,11 rue Michel Lecomte,False,True
48.881331,2.327524,PA_0723,12 rue de Parme,False,True
48.875964,2.347827,PA_0724,4 rue Papillon,False,True
48.879386,2.357742,PA_0725,7 rue de Dunkarque,False,True
48.88561,2.316589,PA_0726,135 rue de Rome,True,True
48.880744,2.328624,PA_0727,51 rue de Clichy,False,True
48.883526,2.323402,PA_0728,18 rue Caroline,False,True
48.87584,2.326082,PA_0729,cour du Havre,False,True
48.875865,2.347215,PA_0730,6 rue Bleue,False,True
48.873293,2.38255,PA_0732,2 rue Jouye-Rouve,True,True
48.870538,2.377714,PA_0733,38 rue du Moulin Joly,False,True
48.873159,2.343061,PA_0734,20 rue du Faubourg Montmartre,False,True
48.87899,2.319,PA_0735,66 rue des Rochers,False,True
48.8658,2.33036,PA_0736,334 rue Saint-HonorÃ©,False,True
48.87271,2.396104,PA_0737,21 rue Charles FrÃ©del,False,True
48.875831,2.383608,PA_0738,20 rue Clavel,False,True
48.869942,2.394924,PA_0739,120 rue de MÃ©nilmontant,False,True
48.838869,2.396012,PA_0740,99 rue Claude Decaen,False,True
48.88212,2.370526,PA_0741,194 boulevard de la Villette,False,True
48.872953,2.390778,PA_0742,322 rue des PyrÃ©nÃ©es,False,True
48.869494,2.36897,PA_0743,45 rue du Faubourg du Temple,False,True
48.868755,2.392021,PA_0744,La Bellevilloise,False,True
48.86436,2.364217,PA_0746,79 rue Charlot,False,True
48.853989,2.338092,PA_0747,librairie Mazarine,False,True
48.89966,2.38804,PA_0748,Avenue de la Porte de la Villette,False,True
48.85901,2.436125,PA_0749,face au conservatoire de Montreuil,False,True
48.857381,2.434642,PA_0750,4 rue du Sergent Bobillot,False,True
48.860505,2.439718,PA_0751,11 rue Girardot,False,True
48.876096,2.440929,PA_0752,14 boulevard Edouard Branly,False,True
48.852952,2.407912,PA_0753,120 rue d'Avron,False,True
48.860385,2.375421,PA_0754,59bis rue Popincourt,False,True
48.875067,2.340506,PA_0755,6 rue de la Victoire,True,True
48.87662,2.339413,PA_0756,4 rue Flechier,True,True
48.83374,2.24399,PA_0757,place Marcel Sembat,False,True
48.830897,2.257281,PA_0758,44 quai du Point du Jour,False,True
48.851105,2.2784,PA_0761,1 quai Louis BlÃ©riot,False,True
48.848516,2.260419,PA_0762,face au 99 boulevard de Montmorency,False,True
48.875949,2.441232,PA_0763,A3/Boulevard Edouard Branly,False,True
48.852426,2.341462,PA_0764,28 rue Serpente,False,True
48.844762,2.346528,PA_0765,17 rue de l'Estrapade,True,True
48.841397,2.349618,PA_0766,97 rue Mouffetard,True,True
48.839616,2.356229,PA_0767,0 rue du Fer Ã  Moulin,False,True
48.846213,2.378005,PA_0768,42 boulevard Diderot,False,True
48.860716,2.355181,PA_0769,65 rue du Temple,False,True
48.878821,2.345214,PA_0770,6 rue de la Tour d'Auvergne,True,True
48.858658,2.402883,PA_0771,132 rue des PyrÃ©nÃ©es,False,True
48.868623,2.371913,PA_0774,119 avenue Parmentier,False,True
48.865825,2.340667,PA_0775,4 place des Victoires,False,True
48.87263,2.324096,PA_0776,14 rue Castellane,True,True
48.82046,2.37492,PA_0778,pÃ©riphÃ©rique le long des immeubles de la rue Maryse BastiÃ©,False,True
48.851286,2.331966,PA_0780,12 rue Madame,False,True
48.846086,2.35432,PA_0781,2 rue des Boulangers,False,True
48.852734,2.33924,PA_0795,8 cour du Commerce Saint-AndrÃ©,False,True
48.861041,2.362933,PA_0796,110 rue Vieille du Temple,False,True
48.859905,2.324936,PA_0797,77 rue de Lille,False,True
48.854443,2.331097,PA_0798,184 boulevard Saint-Germain,False,True
48.86583,2.3435,PA_0800,56bis rue du Louvre,False,True
48.85719,2.33175,PA_0801,maison de Serge Gainsbourg,False,True
48.85263,2.33386,PA_0802,27 rue du Four,False,True
48.852498,2.339247,PA_0803,entrÃ©e de la Cour du Commerce Saint-AndrÃ©,False,True
48.843246,2.406068,PA_0809,7 rue Lasson,False,True
48.850527,2.392899,PA_0810,1 passage Turquetil,False,True
48.850359,2.383073,PA_0811,Est de la fontaine de Montreuil,False,True
48.8493,2.3777,PA_0812,12bis rue de Cotte,False,True
48.87185,2.365215,PA_0813,passerelle Richerand,False,True
48.86688,2.35142,PA_0814,10 rue du Ponceau,True,True
48.858605,2.35195,PA_0815,15 rue du Renard,False,True
48.85227,2.360164,PA_0816,ancienne gare maritime Sully-Morland,False,True
48.860202,2.404223,PA_0817,1 rue Saint-Blaise,False,True
48.859604,2.368528,PA_0818,68 rue Saint-Sabin,False,True
48.860951,2.34241,PA_0819,2 rue Bailleul,False,True
48.862364,2.363723,PA_0820,10 rue de Bretagne,False,True
48.854407,2.395969,PA_0821,Ã©dicule EDF face au 81 boulevard de Charonne,False,True
48.858452,2.400672,PA_0822,2 rue de Lesseps,False,True
48.8867,2.38499,PA_0823,145 avenue Jean JaurÃ¨s,False,True
48.855796,2.423043,PA_0825,186 rue de Paris,False,True
48.872319,2.378194,PA_0826,22 rue Denoyez,False,True
48.863391,2.399423,PA_0827,1 bis rue des Rondonneaux,False,True
48.854764,2.399058,PA_0828,38 rue de Terre Neuve,False,True
48.855099,2.398948,PA_0829,104 rue de Buzenval,False,True
48.856031,2.405892,PA_0830,68 rue des Orteaux,False,True
48.851954,2.401255,PA_0831,mÃ©tro Buzenval,False,True
48.857551,2.399387,PA_0832,100 rue de la RÃ©union,False,True
48.857411,2.399298,PA_0833,dans l'Abribus,False,True
48.85837,2.39874,PA_0834,entrÃ©e du PÃ¨re Lachaise,False,True
48.85916,2.39961,PA_0835,13 rue de Lasseps,False,True
48.853818,2.374087,PA_0836,11 passage ThiÃ©rÃ©,False,True
48.855904,2.375263,PA_0837,53bis rue de la Roquette,True,True
48.85637,2.39423,PA_0838,113 boulevard de Charonne,False,True
48.862906,2.348743,PA_0839,20 rue de la Grande Truanderie,True,True
48.864981,2.348423,PA_0841,4 rue Marie Stuart,True,True
48.866503,2.333121,PA_0842,32 rue Saint-Roch,False,True
48.866503,2.333121,PA_1040,32 rue Saint-Roch,False,True
48.866059,2.32519,PA_0843,246 rue de Rivoli,False,True
48.87421,2.31016,PA_0844,20 rue de Courcelles,False,True
48.87421,2.31016,PA_0918,20 rue de Courcelles,False,True
48.872463,2.30986,PA_0845,73 rue La BoÃ©tie,True,True
48.864751,2.359575,PA_0846,4 rue de RÃ©aumur,True,True
48.841557,2.307994,PA_0847,mÃ©tro Volontaires,False,True
48.84012,2.31498,PA_0848,1 rue de l'Armorique,False,True
48.840532,2.323702,PA_0849,3 rue du Maine,True,True
48.84065,2.32324,PA_0850,1 rue Poinsot,True,True
48.842183,2.330338,PA_0851,14 Bis rue de la Grande ChaumiÃ¨re,False,True
48.859408,2.38287,PA_0852,10 rue Saint-Maur,False,True
48.873725,2.365062,PA_0853,12 rue de la Grange aux Belles,False,True
48.884381,2.356058,PA_0854,1 rue de Tombouctou,False,True
48.887443,2.335894,PA_0855,75 rue Lepic,False,True
48.88653,2.34136,PA_0856,rue Saint-Eleuthere,False,True
48.88637,2.340571,PA_0857,sud-ouest de la place du Tertre,False,True
48.878807,2.336978,PA_0858,1 rue la BruyÃ¨re,True,True
48.869763,2.351582,PA_0859,1 rue de la Lune,True,True
48.86133,2.339842,PA_0860,1 rue de l'Oratoire,True,True
48.861853,2.37005,PA_0861,30 passage Saint-Sebastien,False,True
48.873264,2.309465,PA_0862,127 rue du Faubourg Saint-HonorÃ©,True,True
48.816734,2.347442,PA_0863,statue derriÃ¨re le stade Charlety,False,True
48.878599,2.337431,PA_0864,32 place Saint-Georges,True,True
48.881236,2.331532,PA_0865,53 rue Blanche,False,True
48.880597,2.331499,PA_0866,0 rue Paul Escudier,False,True
48.880949,2.312029,PA_0867,30 boulevard de Courcelles,True,True
48.86979,2.32322,PA_0868,1 boulevard Malsherbes,False,True
48.871945,2.364654,PA_0869,quai de Valmy,False,True
48.8717,2.364576,PA_0870,au dessus de chez Prune,False,True
48.854906,2.399089,PA_0871,29 rue de Terre Neuve,False,True
48.881777,2.368809,PA_0872,Le Point (pas si) EphÃ©mÃ¨re,False,True
48.85318,2.346164,PA_0873,rue du Chat qui PÃ¨che,True,True
48.85304,2.34564,PA_0874,18 rue de la Huchette,False,True
48.825452,2.353816,PA_0875,2 rue des Peupliers,True,True
48.856137,2.424849,PA_0877,146 rue de Paris,False,True
48.858694,2.362751,PA_0878,17 rue Payenne,True,True
48.856036,2.371354,PA_0879,22 rue Saint-Sabin,True,True
48.858934,2.329937,PA_0880,4 rue de Beaune,False,True
48.85819,2.32827,PA_0881,20 rue du Bac,False,True
48.868625,2.366984,PA_0882,29 boulevard Jules Ferry,False,True
48.889524,2.371311,PA_0883,3 rue Curial,False,True
48.88157,2.365937,PA_0884,205 rue La Fayette,False,True
48.877328,2.29472,PA_0885,36 rue Brey,True,True
48.853537,2.380393,PA_0886,43 rue Saint-Bernard,True,True
48.828006,2.389592,PA_0887,sur le bastion de Bercy,True,True
48.854688,2.372167,PA_0888,21 rue de la Roquette,False,True
48.89116,2.373707,PA_0889,34 rue Mathis,False,True
48.894525,2.334337,PA_0890,175bis rue Championnet,False,True
48.886024,2.317294,PA_0891,59 rue Legendre,False,True
48.873719,2.309874,PA_0892,7 avenue Myron Herrick,False,True
48.864492,2.332738,PA_0893,6 rue des Pyramides,True,True
48.868841,2.337102,PA_0894,11 rue Saint-Augustin,False,True
48.900435,2.387233,PA_0895,place Auguste Baron,False,True
48.81901,2.3294,PA_0896,23 avenue du Docteur Lannelongue,False,True
48.819408,2.295427,PA_0897,1 boulevard Gabriel PÃ©ri,True,True
48.882134,2.337751,PA_0900,place Pigalle,True,True
48.838477,2.300103,PA_0901,1 rue LÃ©on Delhomme,False,True
48.846342,2.301983,PA_0902,17 rue de Cambronne,False,True
48.881567,2.301958,PA_0903,15 rue Cardinet,False,True
48.849948,2.37878,PA_0904,23 rue d'Aligre,False,True
48.885039,2.354615,PA_0906,9 rue de la Goutte d'Or,False,True
48.853621,2.38963,PA_0908,10 citÃ© Beauharnais,False,True
48.903461,2.391909,PA_0910,72 avenue Jean JaurÃ¨s,False,True
48.90018,2.38639,PA_0911,7Z place Auguste Baron,False,True
48.915428,2.357463,PA_0912,pont de Soissons,False,True
48.910287,2.34409,PA_0913,42 avenue Michelet,False,True
48.900339,2.292583,PA_0914,5 rue Baudin,False,True
48.891474,2.285538,PA_0915,69 rue Anatole France,True,True
48.87954,2.294866,PA_0916,14 rue Bayen,True,True
48.87987,2.295,PA_0917,2 rue de Fourcroy,True,True
48.864308,2.347732,PA_0919,12 rue FranÃ§aise,False,True
48.875313,2.440717,PA_0920,41 boulevard Edouard Branly,False,True
48.838591,2.375702,PA_0921,pont de Bercy/quai de Bercy,False,True
48.837552,2.374027,PA_0922,pont de Bercy/quai d'Austerlitz,False,True
48.836981,2.390012,PA_0923,face au 36 rue Coriolis,False,True
48.842509,2.37178,PA_0924,56 quai de la RapÃ©e,False,True
48.850165,2.362963,PA_0925,17 boulevard Morland,False,True
48.861722,2.3516,PA_0926,149 rue Saint-Martin,True,True
48.815316,2.360387,PA_0929,1 rue du GÃ©nÃ©ral Leclerc,False,True
48.873136,2.345165,PA_0930,8 rue de TrÃ©vise,False,True
48.874087,2.347349,PA_0931,2 rue Ambroise Thomas,False,True
48.869025,2.356239,PA_0932,ThÃ©Ã¢tre de la Renaissance,False,True
48.827162,2.336602,PA_0933,11ter rue d'AlÃ©sia,False,True
48.833181,2.310077,PA_0934,76 rue de VouillÃ©,True,True
48.847476,2.301551,PA_0935,2 rue Cambronne,False,True
48.841776,2.363471,PA_0936,boulevard de l'HÃ´pital sous le mÃ©tro,False,True
48.830319,2.346681,PA_0937,face au 80 boulevard Auguste Blanqui,False,True
48.830237,2.346628,PA_0938,face au 91 boulevard Auguste Blanqui,False,True
48.834147,2.33202,PA_0939,mÃ©tro Denfert-Rochereau,False,True
48.841811,2.303352,PA_0941,103 rue Cambronne,False,True
48.825857,2.352675,PA_0942,2 passage Foubert,False,True
48.831301,2.37904,PA_0943,entrÃ©e des Frigos,False,True
48.850812,2.384482,PA_0944,10 rue Faidherbe,False,True
48.866294,2.369865,PA_0945,81 rue de la Folie MÃ©ricourt,False,True
48.870725,2.35482,PA_0946,1 rue de Metz,False,True
48.875181,2.355805,PA_0947,105 rue du Faubourg Saint-Denis,False,True
48.87101,2.35325,PA_0948,33 rue du Faubourg Saint-Denis,True,True
48.844942,2.297832,PA_0949,1 rue Joseph Liouville,False,True
48.850446,2.293254,PA_0950,mÃ©tro Dupleix,False,True
48.850322,2.294131,PA_0951,face au 75 boulevard de Grenelle,False,True
48.868124,2.324819,PA_0952,4 rue du Chevalier de Saint-Georges,False,True
48.859264,2.354778,PA_0953,9 rue du PlÃ¢tre,False,True
48.86588,2.36391,PA_0955,12 rue BÃ©ranger,False,True
48.866906,2.353345,PA_0956,5 rue Papin,False,True
48.844588,2.368976,PA_0957,86 Quai de la RapÃ©e,True,True
48.836181,2.392206,PA_0958,255 rue de Charenton,False,True
48.863771,2.362772,PA_0959,1 rue du Forez,False,True
48.858285,2.389569,PA_0960,141 boulevard Philippe Auguste,False,True
48.85078,2.37858,PA_0961,2 rue Trousseau,True,True
48.876826,2.406605,PA_0962,mÃ©tro Porte des Lilas,False,True
48.866341,2.364533,PA_0963,41 boulevard du Temple,False,True
48.858728,2.332779,PA_0965,statue de Paris du pont du Carrousel,False,True
48.855595,2.287752,PA_0966,pont de Bir-Hakeim,False,True
48.854678,2.289107,PA_0967,105 quai Branly,False,True
48.856601,2.28661,PA_0968,nord du pont de Bir-Hakeim,False,True
48.849996,2.27966,PA_0969,Statue de la LibertÃ©,False,True
48.850592,2.28058,PA_0970,allÃ©e des Cygnes,False,True
48.830178,2.334976,PA_0971,1 rue du Saint-Gothard,False,True
48.846276,2.415351,PA_0972,22 rue Bernard Lecache,False,True
48.8672,2.353292,PA_0973,entrÃ©e du square Emile Chautemps,True,True
48.8672,2.353292,PA_0974,entrÃ©e du square Emile Chautemps,True,True
48.8672,2.353292,PA_0975,entrÃ©e du square Emile Chautemps,True,True
48.868233,2.343669,PA_0976,130 rue Montmartre,True,True
48.86606,2.351805,PA_0977,passage Basfour,True,True
48.863739,2.346475,PA_0978,28 rue Montorgueil,True,True
48.850876,2.361237,PA_0979,pont de Sully cÃ´tÃ© rive Droite,False,True
48.839793,2.383141,PA_0980,sous le pont du boulevard de Bercy,True,True
48.845118,2.383271,PA_0981,place du Colonel Bourgouin,True,True
48.865966,2.406642,PA_0983,rue Mondoville,False,True
48.882183,2.392771,PA_0984,1 place Rhin et Danube,False,True
48.879782,2.399501,PA_0985,52 boulevard SÃ©rurier,False,True
48.87939,2.38444,PA_0986,face Ã  la rue du Tunnel,False,True
48.8875,2.378722,PA_0987,39 quai de la Loire,False,True
48.883751,2.350654,PA_0988,mÃ©tro BarbÃ¨s-Rochechouart,False,True
48.89142,2.361296,PA_0989,2 rue de l'Ã‰vangile,False,True
48.884479,2.360347,PA_0990,mÃ©tro La Chapelle,False,True
48.87414,2.37435,PA_0991,33 boulevard de la Villette,False,True
48.876705,2.408995,PA_0993,entrÃ©e du pÃ©riphÃ©rique porte des Lilas,False,True
48.896963,2.310692,PA_0994,0 boulevard Duaumont,False,True
48.886437,2.31856,PA_0995,place du Docteur FÃ©lix Lobligeois,True,True
